Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Seed Round - Workbench,https://www.crunchbase.com/funding_round/workbench-7082-seed--c9b08f1a,Workbench,https://www.crunchbase.com/organization/workbench-7082,Seed,150000,USD,150000,2020-03-16,,,,Workbench is an information management for hardware startups.,"Network Hardware, Presentation Software, Software","Palo Alto, California, United States, North America",https://workbenchtech.io/,,Seed,"BT Growth Capital, Y Combinator"
Seed Round - Nugget,https://www.crunchbase.com/funding_round/nugget-d13c-seed--404f06e7,Nugget,https://www.crunchbase.com/organization/nugget-d13c,Seed,650000,USD,650000,2020-03-16,,,,Nugget is an online platform for short-form audio.,"Digital Entertainment, Digital Media, Podcast","San Francisco, California, United States, North America",http://nugget.fm/,,Seed,"Elysium Venture Capital, Pioneer Fund, Y Combinator"
Seed Round - Abalone Bio,https://www.crunchbase.com/funding_round/abalone-bio-inc-seed--edbb8714,Abalone Bio,https://www.crunchbase.com/organization/abalone-bio-inc,Seed,150000,USD,150000,2020-03-16,,,,Abalone Bio is an early stage biotech start-up that develops antibody drugs for the treatment of diseases.,"Biotechnology, Health Care, Product Research","Richmond, California, United States, North America",https://www.abalonebio.com/,Less than $1M,Seed,"Erik Peterson, Pioneer Fund, Y Combinator"
Seed Round - Gas Pos,https://www.crunchbase.com/funding_round/gas-pos-inc-seed--14a972f9,Gas Pos,https://www.crunchbase.com/organization/gas-pos-inc,Seed,150000,USD,150000,2020-03-16,,,,Gas Pos is a free EMV-Compliant point of sale system.,"Mobile Payments, Oil and Gas, Point of Sale, Software","North Little Rock, Arkansas, United States, North America",http://www.gaspos.co,$1M to $10M,Seed,"Pioneer Fund, Y Combinator"
Seed Round - Somatic,https://www.crunchbase.com/funding_round/somatic-bf50-seed--260c542e,Somatic,https://www.crunchbase.com/organization/somatic-bf50,Seed,150000,USD,150000,2020-03-16,,,,Somatic makes bathroom cleaning robots for commercial spaces like office buildings.,"Artificial Intelligence, Consumer Electronics, Robotics","New York, New York, United States, North America",http://getsomatic.com,,Seed,"Pioneer Fund, SOSV, Y Combinator"
Seed Round - Felix Biotechnology,https://www.crunchbase.com/funding_round/felix-biotechnology-seed--b3d846b7,Felix Biotechnology,https://www.crunchbase.com/organization/felix-biotechnology,Seed,150000,USD,150000,2020-03-16,,,,Felix Biotechnology is working to accelerate the deployment of novel biotherapeutics to manage infectious diseases.,"Biopharma, Biotechnology, Health Care, Therapeutics","San Francisco, California, United States, North America",https://www.felixbt.com/,Less than $1M,Seed,"Pioneer Fund, Y Combinator"
Seed Round - yearend.,https://www.crunchbase.com/funding_round/yearend-seed--e6677c23,yearend.,https://www.crunchbase.com/organization/yearend,Seed,1500000,USD,1500000,2020-03-16,,,,YearEnd is software that helps startup employees to optimize their equity and taxes in real-time.,"Accounting, Financial Services, FinTech, SaaS, Software","San Francisco, California, United States, North America",https://yearend.com/,Less than $1M,Seed,"Daintree.VC, Elysium Venture Capital, Gradient Ventures, Raphael Danilo, Soma Capital, Y Combinator"
Seed Round - Spenny,https://www.crunchbase.com/funding_round/spenny-seed--93e6bb1c,Spenny,https://www.crunchbase.com/organization/spenny,Seed,150000,USD,150000,2020-03-16,,,,Spenny offers an easy and fast way to save and invest money.,"Asset Management, FinTech, Personal Finance","Bangalore, Karnataka, India, Asia",http://spennyapp.com/,,Seed,"Edward Lando, Y Combinator"
Seed Round - Virgil Insurance,https://www.crunchbase.com/funding_round/virgil-insurance-seed--3f2894a8,Virgil Insurance,https://www.crunchbase.com/organization/virgil-insurance,Seed,150000,USD,150000,2020-03-16,,,,Virgil Insurance builds new experiences for seniors to shop for health insurance online.,"Health Care, Health Insurance, Insurance","Oakland, California, United States, North America",https://www.virgilinsurance.com/,,Seed,Y Combinator
Seed Round - Exosonic,https://www.crunchbase.com/funding_round/exosonic-seed--08cc40a9,Exosonic,https://www.crunchbase.com/organization/exosonic,Seed,150000,USD,150000,2020-03-16,,,,Exosonic builds a passenger aircraft that can fly super-sonically overland and overwater with a muted sonic boom.,"Aerospace, Air Transportation","Los Angeles, California, United States, North America",https://exosonic.com/,Less than $1M,Seed,Y Combinator
Seed Round - Dashworks,https://www.crunchbase.com/funding_round/dashworks-seed--240af51a,Dashworks,https://www.crunchbase.com/organization/dashworks,Seed,150000,USD,150000,2020-03-16,,,,Dashworks is a software company that brings together all of the information from various collaboration tools and databases.,"Information Technology, Software","Palo Alto, California, United States, North America",http://www.dashworks.ai/,Less than $1M,Seed,Y Combinator
Seed Round - API Tracker,https://www.crunchbase.com/funding_round/apitracker-seed--e4042fdf,API Tracker,https://www.crunchbase.com/organization/apitracker,Seed,150000,USD,150000,2020-03-16,,,,API Tracker is a software company that specializes in tracking and managing APIs.,"Developer APIs, Information Technology, Software","Mountain View, California, United States, North America",https://apitracker.com/,Less than $1M,Seed,"FundersClub, Lombardstreet Ventures, Soma Capital, Y Combinator"
Seed Round - Dataline,https://www.crunchbase.com/funding_round/dataline-9553-seed--98308379,Dataline,https://www.crunchbase.com/organization/dataline-9553,Seed,150000,USD,150000,2020-03-16,,,,"Dataline is an AI platform that provides access to ad-blocked customer data on marketing, customer support, and analytics tools.","Analytics, Artificial Intelligence, Information Technology","San Francisco, California, United States, North America",https://dataline.io/,,Seed,"Rebel Fund, Y Combinator"
Pre Seed Round - PostHog,https://www.crunchbase.com/funding_round/posthog-pre-seed--62e619a9,PostHog,https://www.crunchbase.com/organization/posthog,Pre-Seed,150000,USD,150000,2020-03-16,,,,"Open source product analytics. Track every event with a one line install, and stay in control of all your data, featuring hedgehogs.","Analytics, Open Source, Software, Software Engineering","San Francisco, California, United States, North America",https://posthog.com,,Early Stage Venture,"1984 Ventures, Y Combinator"
Pre Seed Round - Jitter,https://www.crunchbase.com/funding_round/snack-this-pre-seed--4961387f,Jitter,https://www.crunchbase.com/organization/snack-this,Pre-Seed,150000,USD,150000,2020-03-16,,,,A simple motion design tool on the web,"Animation, Graphic Design, Software, UX Design, Video, Web Design","Paris, Ile-de-France, France, Europe",https://jitter.video,,Seed,"Eduardo Ronzano, Y Combinator"
Seed Round - ditto,https://www.crunchbase.com/funding_round/ditto-8d66-seed--d06f7761,ditto,https://www.crunchbase.com/organization/ditto-8d66,Seed,150000,USD,150000,2020-03-16,,,,Ditto allows teams to collaborate on consistent and effective copy.,"Collaboration, Product Design, Software, UX Design","San Francisco, California, United States, North America",http://dittowords.com,,Seed,"Lombardstreet Ventures, Y Combinator"
Seed Round - Altay Therapeutics,https://www.crunchbase.com/funding_round/altay-therapeutics-seed--206e3a66,Altay Therapeutics,https://www.crunchbase.com/organization/altay-therapeutics,Seed,150000,USD,150000,2020-03-16,,,,Altay Therapeutics is a biotech company focused on finding and discovering small molecule therapies for chronic inflammatory conditions.,"Biotechnology, Life Science, Therapeutics","San Francisco, California, United States, North America",https://www.altaytherapeutics.com/,Less than $1M,Seed,"Erik Peterson, Y Combinator"
Pre Seed Round - Hideout,https://www.crunchbase.com/funding_round/hideout-aaf7-pre-seed--00b1a8fe,Hideout,https://www.crunchbase.com/organization/hideout-aaf7,Pre-Seed,150000,USD,150000,2020-03-16,,,,Hideout makes high-quality food that is available for delivery.,"Food and Beverage, Food Delivery, Food Processing","Los Angeles, California, United States, North America",http://findhideout.com/,,Seed,"Erik Peterson, Y Combinator"
Seed Round - GIGI Benefits,https://www.crunchbase.com/funding_round/gigi-benefits-seed--eeb8cfa0,GIGI Benefits,https://www.crunchbase.com/organization/gigi-benefits,Seed,150000,USD,150000,2020-03-16,,,,GIGI Benefits offers full-time employment related benefits like insurance and savings to freelancers and gig workers.,"Employee Benefits, Finance, Financial Services, Insurance","Bangalore, Karnataka, India, Asia",https://gigibenefits.com/,,Seed,Y Combinator
Pre Seed Round - Orbiter,https://www.crunchbase.com/funding_round/orbiter-36f1-pre-seed--f4b1de8f,Orbiter,https://www.crunchbase.com/organization/orbiter-36f1,Pre-Seed,,,,2020-03-16,,,,Orbiter software builds machine learning models to analyze business metrics and detect abnormal changes automatically.,"Analytics, Big Data, Machine Learning, Predictive Analytics, Software","San Francisco, California, United States, North America",https://www.getorbiter.com,,Seed,Y Combinator
Seed Round - Brokrete,https://www.crunchbase.com/funding_round/brokrete-seed--5e091e02,Brokrete,https://www.crunchbase.com/organization/brokrete,Seed,150000,USD,150000,2020-03-16,,,,Storefront solution for construction commodities,"Apps, Construction, Delivery, Landscaping, Software","Toronto, Ontario, Canada, North America",http://brokrete.com/,$1M to $10M,Seed,Y Combinator
Pre Seed Round - Castodia,https://www.crunchbase.com/funding_round/castodia-pre-seed--a7b66398,Castodia,https://www.crunchbase.com/organization/castodia,Pre-Seed,150000,USD,150000,2020-03-16,,,,"Castodia connects spreadsheets to live databases, APIs, and data warehouses to simplify data analysis.","Analytics, Artificial Intelligence, Business Intelligence, Database, Predictive Analytics","San Francisco, California, United States, North America",https://castodia.com,$1M to $10M,Seed,Y Combinator
Seed Round - Breezeful,https://www.crunchbase.com/funding_round/breezeful-seed--1062973d,Breezeful,https://www.crunchbase.com/organization/breezeful,Seed,150000,USD,150000,2020-03-16,,,,Breezeful is an online mortgage brokering platform that helps to reduce the mortgage financing.,"Finance, Financial Services, FinTech, Real Estate","Toronto, Ontario, Canada, North America",https://breezeful.com/,,Seed,Y Combinator
Seed Round - 1build,https://www.crunchbase.com/funding_round/1build-seed--604fe3f0,1build,https://www.crunchbase.com/organization/1build,Seed,150000,USD,150000,2020-03-16,,,,1build utilizes machine intelligence to convert building blueprints into material shopping lists and cost estimates.,"Artificial Intelligence, Construction, Machine Learning","Mountain View, California, United States, North America",https://www.1build.com/,,Seed,Y Combinator
Seed Round - Okay,https://www.crunchbase.com/funding_round/okay-seed--3a5a19b6,Okay,https://www.crunchbase.com/organization/okay,Seed,150000,USD,150000,2020-03-16,,,,Okay helps leaders run high-performing teams with dashboards and user-friendly workflows,"Business Intelligence, Developer Tools, Internet, Productivity Tools, Software","San Francisco, California, United States, North America",https://www.okayhq.com/,,Seed,Y Combinator
Seed Round - Pulley,https://www.crunchbase.com/funding_round/pulley-seed--a877d101,Pulley,https://www.crunchbase.com/organization/pulley,Seed,150000,USD,150000,2020-03-16,,,,"Pulley offers a cap table management platform designed to help startup founders, employees, and investors monitor their equity information.","Financial Services, FinTech, Information Services, Software","San Francisco, California, United States, North America",https://pulley.com/,$1M to $10M,Early Stage Venture,Y Combinator
Pre Seed Round - Deep Meditate,https://www.crunchbase.com/funding_round/deep-meditate-pre-seed--950d8ed7,Deep Meditate,https://www.crunchbase.com/organization/deep-meditate,Pre-Seed,150000,USD,150000,2020-03-16,,,,Deep Meditate is a mental fitness application platform that helps its users in meditation.,"Apps, Fitness, Health Care, Wellness","Walnut, California, United States, North America",https://deepmeditate.com,,Seed,Y Combinator
Seed Round - Alude,https://www.crunchbase.com/funding_round/alude-seed--3fb3862f,Alude,https://www.crunchbase.com/organization/alude,Seed,150000,USD,150000,2020-03-16,,,,Alude is a database company that simplifies the process of buying and leasing of real-estate.,"Database, Real Estate, Software","São Paulo, Sao Paulo, Brazil, South America",https://www.alude.com.br/,$1M to $10M,Seed,Y Combinator
Seed Round - Flowbot,https://www.crunchbase.com/funding_round/flowbot-seed--37472a76,Flowbot,https://www.crunchbase.com/organization/flowbot,Seed,150000,USD,150000,2020-03-16,,,,Flowbot is a natural language-driven programming assistant that helps users code faster.,"Artificial Intelligence, Developer Tools, Information Technology, Productivity Tools","New York, New York, United States, North America",https://www.getflowbot.com/,,Seed,Y Combinator
Pre Seed Round - Potential,https://www.crunchbase.com/funding_round/potential-6d18-pre-seed--5ef911cb,Potential,https://www.crunchbase.com/organization/potential-6d18,Pre-Seed,150000,USD,150000,2020-03-16,,,,Potential works to secure employment and security for those exiting the criminal justice system.,"Corrections Facilities, Government, Humanitarian","San Francisco, California, United States, North America",http://findpotential.org/,,Seed,Y Combinator
Pre Seed Round - RoboTire,https://www.crunchbase.com/funding_round/robotire-pre-seed--38dc1043,RoboTire,https://www.crunchbase.com/organization/robotire,Pre-Seed,150000,USD,150000,2020-03-16,,,,RoboTire automates vehicle maintenance by combining robots and computer vision.,"Artificial Intelligence, Automotive, Autonomous Vehicles, Computer Vision, Industrial Automation, Machine Learning, Robotics, Software","San Carlos, California, United States, North America",https://robotire.com,Less than $1M,Seed,Y Combinator
Seed Round - ZeFi,https://www.crunchbase.com/funding_round/zefi-seed--42e96068,ZeFi,https://www.crunchbase.com/organization/zefi,Seed,150000,USD,150000,2020-03-16,,,,ZeFi develops a neobanking platform that provides a permission less financial ecosystem without a central authority.,"Asset Management, Banking, Cryptocurrency, Debit Cards, Financial Services, FinTech, Software","San Francisco, California, United States, North America",https://zefi.io,,Seed,Y Combinator
