,Parent Company,Child Company,Child Description,split
564,Techstars,Inscope Medical Solutions,"Our funding stage is Seed. Inscope Medical has developed an innovative technology that optimizes intubation, improving this high-risk procedure’s speed and safety. Located in New Albany, Indiana, United States, North America. Involved in the following industries: Health Care, Medical, Medical Device Our current investors include Cedars-Sinai Accelerator, Right Side Capital Management, Techstars. Funding amount (USD) so far is 100000.0.",-0.10909748272264311
565,Techstars,Keepe,"Our funding stage is Seed. SaaS-enabled B2B Marketplace for Home Repairs Located in Seattle, Washington, United States, North America. Involved in the following industries: B2B, E-Commerce, Marketplace, Real Estate, SaaS, Software Our current investors include Right Side Capital Management, Techstars, Techstars Seattle Accelerator. Funding amount (USD) so far is 100000.0.",0.6386002075166667
567,Techstars,Jebbit,"Our funding stage is Seed. Mobile interactive content that captures attention & drives conversions. Without a line of code. Located in Boston, Massachusetts, United States, North America. Involved in the following industries: Advertising, Marketing, Social Media Our current investors include Right Side Capital Management, Techstars, Techstars Boston Accelerator. Funding amount (USD) so far is 100000.0.",-0.9433155006138435
568,Techstars,Donut Media,"Our funding stage is Seed. A digital network for the next generation of automotive enthusiasts. Located in Los Angeles, California, United States, North America. Involved in the following industries: Automotive, Digital Entertainment, Digital Media Our current investors include Right Side Capital Management, Techstars, Techstars Mobility Accelerator. Funding amount (USD) so far is 100000.0.",-0.8670285372419093
569,Techstars,Akouba,"Our funding stage is Seed. Akouba is a the first SAAS platform to provide community and regional banks with an online, end-to-end, small business lending solution. Located in Chicago, Illinois, United States, North America. Involved in the following industries: Banking, Business Intelligence, Finance, Financial Services, FinTech, Internet, SaaS Our current investors include Right Side Capital Management, Techstars, Techstars Chicago. Funding amount (USD) so far is 100000.0.",-1.3210525871600427
570,Techstars,Blink,"Our funding stage is Convertible Note. We make remote working less remote. Welcome to the Frontline of the Future. Located in London, England, United Kingdom, Europe. Involved in the following industries: Collaboration, Enterprise Software, Messaging, Mobile Our current investors include Right Side Capital Management, Techstars, Techstars London Accelerator. Funding amount (USD) so far is 630000.0.",-0.10795883174946247
571,Techstars,Databox,"Our funding stage is Pre-Seed. Databox is an application that operates as a personal data assistant for businesses. Located in Cambridge, Massachusetts, United States, North America. Involved in the following industries: Big Data, Business Development, Business Information Systems, Business Intelligence, Data Visualization, Digital Marketing, Mobile, SaaS, Small and Medium Businesses, Software Our current investors include Right Side Capital Management, Techstars, Techstars Boston Accelerator. Funding amount (USD) so far is unknown.",-0.8883281492618167
572,Techstars,Matter.io,"Our funding stage is Pre-Seed. Better Manufacturing, Built for Makers Located in Brooklyn, New York, United States, North America. Involved in the following industries: 3D Printing, Jewelry, Manufacturing, PaaS Our current investors include Right Side Capital Management, Techstars, Techstars New York City Accelerator. Funding amount (USD) so far is 100000.0.",0.7923452706560479
573,Techstars,"Pundit, Inc.","Our funding stage is Pre-Seed. Discover, showcase, and share amazing digital stickers. Located in Los Angeles, California, United States, North America. Involved in the following industries: Apps, Art, Communities, Content, Digital Entertainment, E-Commerce, Marketplace, Media and Entertainment, Messaging, Social Media Our current investors include Disney Accelerator, Right Side Capital Management, Techstars. Funding amount (USD) so far is 120000.0.",0.39973382425410675
574,Techstars,Urban Leash,"Our funding stage is Seed. On-demand pet care services, like Uber for dog walking! Located in Boston, Massachusetts, United States, North America. Involved in the following industries: Apps, Consumer, E-Commerce, Health Care, Pet Our current investors include Right Side Capital Management, Techstars, Techstars Chicago. Funding amount (USD) so far is 100000.0.",0.47427621271149634
575,Techstars,StoryFit,"Our funding stage is Pre-Seed. StoryFit puts the power of artificial intelligence in the hands of publishers and studios. Located in Austin, Texas, United States, North America. Involved in the following industries: Artificial Intelligence, Computer, Machine Learning, Software Our current investors include Right Side Capital Management, Techstars, Techstars Austin Accelerator. Funding amount (USD) so far is 100000.0.",0.25226539348606075
576,Techstars,TRED,"Our funding stage is Seed. TRED connects trusted car buyers and sellers thru advanced technology and financing options. Located in Seattle, Washington, United States, North America. Involved in the following industries: Automotive, E-Commerce, Finance Our current investors include Right Side Capital Management, Techstars, Techstars Seattle Accelerator. Funding amount (USD) so far is 100000.0.",0.6208493787927102
577,Techstars,Alloy,"Our funding stage is Seed. Alloy is a developer of an identity verification platform used to detect fraud and make identity management effective and simple for banks. Located in New York, New York, United States, North America. Involved in the following industries: Financial Services, FinTech, Fraud Detection, Identity Management, SaaS Our current investors include CRCM Ventures, Hard Yaka, Right Side Capital Management, Techstars, Techstars New York City Accelerator. Funding amount (USD) so far is unknown.",-0.7158205894483957
578,Techstars,MightySignal,"Our funding stage is Pre-Seed. MightySignal is a mobile application index that enables businesses to make sense of data patterns generated by mobile app companies. Located in San Francisco, California, United States, North America. Involved in the following industries: Analytics, Apps, B2B, iOS, Mobile Apps, SaaS Our current investors include Right Side Capital Management, Techstars, Techstars Seattle Accelerator. Funding amount (USD) so far is 120000.0.",0.5280610107614266
579,Techstars,HAAS Alert,"Our funding stage is Seed. Real-time automotive collision prevention SaaS for public safety and roadway fleets Located in Chicago, Illinois, United States, North America. Involved in the following industries: Autonomous Vehicles, Big Data, Data Integration, Developer APIs, Mobile, Navigation, Public Safety, SaaS, Smart Cities, Transportation Our current investors include Fontinalis Partners, Right Side Capital Management, Techstars, Techstars Mobility Accelerator, Wakestream Ventures. Funding amount (USD) so far is 140000.0.",-0.08259144606011333
582,Techstars,Jiobit,"Our funding stage is Convertible Note. Jiobit is an electronics company that manufactures the world's smallest and longest self learning location tracking technology. Located in Chicago, Illinois, United States, North America. Involved in the following industries: Consumer Electronics, Consumer Software, Embedded Software, Hardware, Machine Learning, Public Safety Our current investors include Dennis Roberson, Harvard Business School Angels Chicago, Jim Wicks, Lior Ron, Right Side Capital Management, Sandalphon Capital, Techstars, Techstars Chicago, Tyler Hall. Funding amount (USD) so far is 1200000.0.",0.8174594892102288
